----- BEGIN /raw_seg_silence_15s_10798.csv (430635 bytes) -----
#BEGIN {"ver":4,"type":"segment","mode":"silence","key":"-","rep":0,"fs_hz":48000,"hop":256,"n_fft":1024,"fmin":50.0,"fmax":3500.0,"pre_ms":60,"lead_ms":150,"post_ms":400,"stored_pre_ms":210,"ms_per_frame":5.33333,"t_ms":10798}
ms_from_event,rms,flux,centroid_hz,spread_hz,rolloff85_hz,flatness,zcr,band0,band1,band2,band3,band4,band5,peak_hz,peak_mag,peak_ratio,low_dom
8469,0.000275,0.381392,1168.82,1161.65,2859.38,0.572448,0.031373,-0.403036,0.605949,0.437738,-0.386355,-0.674281,0.419984,234.38,0.044876,7.1791,0.5569
8475,0.000533,0.447309,808.89,941.39,2062.50,0.482561,0.023529,-0.389636,0.963655,0.620008,-0.582789,-0.409848,-0.201390,234.38,0.127454,12.7995,0.6440
8480,0.000526,0.424229,703.64,825.91,1640.62,0.446401,0.007843,-0.618752,1.062192,0.785914,-0.403816,-0.319269,-0.506268,234.38,0.263228,15.4622,0.6535
8485,0.000598,0.193933,555.21,758.98,1078.12,0.301786,0.023529,-0.282614,1.448915,0.848275,-0.716424,-0.658930,-0.639222,187.50,0.325497,20.3749,0.7742
8491,0.000744,0.120089,546.47,783.63,937.50,0.273746,0.007843,-0.143122,1.527130,0.788824,-0.775749,-0.873267,-0.523816,187.50,0.387025,25.1981,0.8007
8496,0.000739,0.217756,487.51,714.05,656.25,0.246999,0.007843,-0.091785,1.625095,0.901871,-0.684824,-1.051532,-0.698827,187.50,0.445403,24.1516,0.8378
8501,0.000778,0.183064,453.01,654.14,515.62,0.203820,0.031373,-0.109871,1.619102,1.042870,-0.603616,-1.067974,-0.880511,187.50,0.490383,23.6331,0.8493
8507,0.000933,0.185768,533.12,752.61,937.50,0.256106,0.023529,-0.426715,1.520987,1.047536,-0.745776,-0.741377,-0.654656,187.50,0.495782,21.5123,0.7765
8512,0.000892,0.211527,461.79,648.25,515.62,0.206106,0.015686,-0.099232,1.517811,1.072205,-0.650529,-0.966015,-0.874239,187.50,0.575457,22.0495,0.8361
8517,0.000889,0.138299,495.00,663.54,750.00,0.234787,0.007843,-0.426146,1.477347,1.066357,-0.334197,-0.952182,-0.831178,187.50,0.587153,21.1918,0.8049
8523,0.000935,0.062816,499.03,669.15,796.88,0.223085,0.015686,-0.264765,1.472803,1.008287,-0.191253,-1.209584,-0.815488,187.50,0.587292,21.8331,0.8343
8528,0.000842,0.121585,465.95,623.99,750.00,0.203634,0.015686,-0.030504,1.490306,1.033390,-0.309331,-1.250790,-0.933071,187.50,0.604980,21.6008,0.8608
8533,0.000774,0.082534,493.03,636.09,750.00,0.222787,0.047059,-0.193089,1.381110,0.984688,-0.113363,-1.087616,-0.971729,187.50,0.576836,20.3769,0.8353
8539,0.000671,0.078643,502.82,644.82,796.88,0.234251,0.054902,-0.048442,1.304833,0.859033,-0.085703,-1.060141,-0.969578,187.50,0.535093,20.2085,0.8380
8544,0.000587,0.043383,515.00,650.95,796.88,0.259971,0.039216,-0.139874,1.275364,0.919293,-0.269117,-0.901142,-0.884524,187.50,0.474723,19.3967,0.8116
8549,0.000465,0.088201,551.27,691.98,843.75,0.284854,0.047059,-0.165120,1.149114,0.956623,-0.311712,-0.846115,-0.782790,187.50,0.383194,16.6893,0.7869
8555,0.000394,0.128291,587.12,729.12,937.50,0.301382,0.031373,0.002013,0.922825,0.964831,-0.321091,-0.836794,-0.731785,187.50,0.263284,12.9471,0.7767
8560,0.000397,0.076029,626.94,732.16,1031.25,0.293894,0.039216,-0.206036,0.593391,1.155208,-0.123365,-0.662054,-0.757143,375.00,0.254456,15.3291,0.7116
8565,0.000455,0.137098,790.73,845.42,1640.62,0.402790,0.082353,-0.507345,0.054491,1.066127,0.053660,-0.348206,-0.318727,375.00,0.244688,15.2944,0.5267
8571,0.000497,0.267383,775.32,879.26,1828.12,0.436811,0.031373,-0.313868,0.581645,0.810167,-0.212920,-0.588504,-0.276519,375.00,0.207200,11.1651,0.6379
8576,0.000618,0.184325,690.03,842.77,1406.25,0.371086,0.023529,-0.083398,0.818245,0.627503,-0.096241,-0.850821,-0.415289,187.50,0.253554,13.5199,0.7312
8581,0.000602,0.200827,658.39,848.72,1359.38,0.361400,0.054902,0.174626,0.935167,0.419874,-0.114354,-0.903017,-0.512296,187.50,0.314186,14.8121,0.7795
8587,0.000609,0.151220,575.69,799.92,984.38,0.308437,0.039216,0.382076,1.173412,0.508602,-0.428091,-0.987332,-0.648667,187.50,0.383736,17.3798,0.8314
8592,0.000642,0.083808,566.35,804.34,1031.25,0.304003,0.031373,0.417069,1.267502,0.393873,-0.547727,-0.982987,-0.547731,187.50,0.422236,20.1626,0.8331
8597,0.000648,0.097540,550.98,785.99,984.38,0.290378,0.023529,0.526806,1.334433,0.055528,-0.343270,-0.941969,-0.631528,187.50,0.424421,21.1436,0.8478
8603,0.000624,0.139980,630.63,831.46,1312.50,0.364434,0.015686,0.193913,1.209112,0.105042,-0.246989,-0.709005,-0.552073,187.50,0.431165,21.4053,0.7912
8608,0.000538,0.085688,618.06,815.53,1265.62,0.322446,0.023529,0.205621,1.241050,0.142151,-0.193486,-0.809466,-0.585870,187.50,0.428939,21.2441,0.8055
8613,0.000456,0.131871,589.49,791.66,937.50,0.306322,0.039216,0.240400,1.178373,0.315542,0.002427,-1.041526,-0.695216,187.50,0.385947,19.2587,0.8289
8619,0.000407,0.121482,608.56,787.32,1078.12,0.332885,0.086275,0.036288,1.064348,0.551664,-0.068099,-0.937999,-0.646202,187.50,0.318270,17.2352,0.7929
8624,0.000369,0.138884,686.05,817.29,1546.88,0.374935,0.094118,-0.345656,0.872134,0.662044,-0.057649,-0.603170,-0.527704,187.50,0.255180,14.7499,0.6961
8629,0.000382,0.130985,736.34,867.60,1640.62,0.401011,0.105882,-0.239336,0.718320,0.668527,-0.151456,-0.568316,-0.427738,187.50,0.204406,11.9507,0.6765
8635,0.000424,0.186837,809.09,870.58,1828.12,0.467262,0.062745,-0.450388,0.428099,0.651949,0.119860,-0.467693,-0.281828,375.00,0.169393,9.5985,0.5899
8640,0.000424,0.104959,783.25,855.20,1687.50,0.420969,0.054902,-0.524610,0.473559,0.757229,0.159592,-0.573249,-0.292520,375.00,0.185795,10.3882,0.6005
8645,0.000462,0.138259,720.97,834.46,1406.25,0.344584,0.101961,-0.439663,0.626797,0.877472,0.180116,-0.950119,-0.294601,187.50,0.197755,10.7830,0.6717
8651,0.000473,0.115472,646.88,790.96,1125.00,0.338770,0.062745,-0.113092,0.794196,0.829078,0.001260,-1.014898,-0.496544,187.50,0.227121,12.1141,0.7496
8656,0.000503,0.098490,631.85,759.42,1125.00,0.292765,0.117647,-0.237155,0.837687,0.887496,-0.054614,-0.880819,-0.552594,187.50,0.249432,13.1771,0.7344
8661,0.000679,0.087285,623.98,740.52,890.62,0.307775,0.066667,-0.208394,0.819298,0.852086,0.143809,-0.964293,-0.642506,187.50,0.257272,13.1028,0.7519
8667,0.000721,0.198428,570.85,716.80,750.00,0.260589,0.023529,0.200956,0.936661,0.766035,0.048727,-1.146124,-0.806254,187.50,0.274973,12.8979,0.8242
8672,0.000542,0.205861,502.98,674.78,703.12,0.218434,0.047059,0.422126,1.141768,0.933604,-0.236749,-1.396861,-0.863887,187.50,0.326581,13.4961,0.8713
8677,0.000353,0.126052,527.87,740.07,703.12,0.243714,0.023529,0.499259,1.080028,0.867999,-0.422250,-1.299600,-0.725436,140.62,0.343416,13.8710,0.8584
8683,0.000365,0.086455,562.27,779.60,843.75,0.297200,0.015686,0.358133,1.034032,0.743142,-0.352730,-1.092575,-0.690002,187.50,0.272965,13.3299,0.8302
8688,0.000283,0.074678,702.57,878.09,1593.75,0.409990,0.007843,-0.047447,0.859106,0.510597,-0.127581,-0.810021,-0.384655,187.50,0.237085,15.3952,0.7317
8693,0.000120,0.087317,739.99,887.57,1781.25,0.409093,0.149020,-0.186935,0.829672,0.606532,-0.246931,-0.710772,-0.291566,187.50,0.186381,14.0820,0.6948
8699,0.000126,0.117252,770.96,882.56,1734.38,0.418742,0.109804,-0.430841,0.750181,0.757598,-0.186962,-0.574431,-0.315546,187.50,0.106744,10.1416,0.6467
8704,0.000126,0.163782,1064.75,976.24,2390.62,0.651102,0.145098,-0.696500,0.172263,0.557181,-0.021301,-0.084825,0.073181,328.12,0.054522,7.1471,0.4363
8709,0.000096,0.156360,1046.69,1039.54,2531.25,0.594872,0.164706,-0.585148,0.416691,0.645062,-0.288770,-0.286077,0.098241,328.12,0.054767,7.3781,0.5024
8715,0.000133,0.106653,1130.20,1080.09,2625.00,0.625289,0.125490,-0.266374,0.324687,0.344486,-0.546993,-0.131850,0.276043,328.12,0.052161,8.9335,0.4893
8720,0.000115,0.247384,1137.97,1067.71,2578.12,0.652142,0.172549,-0.818843,0.467623,0.566799,-0.479615,-0.101257,0.365295,281.25,0.047378,7.5864,0.4237
8725,0.000098,0.221905,1078.83,1034.79,2531.25,0.599984,0.200000,-1.108608,0.528298,0.710681,-0.120990,-0.251395,0.242013,281.25,0.060439,9.2611,0.4291
8731,0.000086,0.235259,1110.67,1002.33,2390.62,0.649290,0.215686,-1.235352,0.190897,0.647744,0.341109,-0.211316,0.266919,281.25,0.044315,7.1156,0.3659
8736,0.000112,0.182813,1171.62,1019.42,2484.38,0.635760,0.129412,-1.748728,0.321576,0.744357,0.173582,0.023799,0.485413,234.38,0.037258,6.6216,0.2752
8741,0.000104,0.261517,1178.31,1011.92,2531.25,0.702228,0.149020,-1.076474,-0.087052,0.654464,0.082684,0.067793,0.358586,375.00,0.045580,7.5581,0.3111
8747,0.000067,0.158026,1125.76,984.13,2437.50,0.662426,0.270588,-0.997135,-0.322130,0.754959,0.080987,0.190104,0.293216,375.00,0.049349,8.4420,0.2888
8752,0.000093,0.210537,1279.54,1008.81,2625.00,0.752710,0.168627,-1.310468,-0.404401,0.573874,0.275642,0.412977,0.452376,375.00,0.026271,4.4222,0.2158
8757,0.000088,0.166116,1387.97,1069.14,2906.25,0.722707,0.188235,-1.547639,-0.003121,0.606305,-0.035836,0.378710,0.601582,281.25,0.034483,6.7115,0.2200
8763,0.000090,0.224735,1190.24,1012.50,2625.00,0.701411,0.215686,-1.560861,0.149362,0.661661,0.212394,0.246816,0.290627,328.12,0.036003,7.0438,0.2740
8768,0.000099,0.207682,1225.85,1003.93,2625.00,0.717235,0.129412,-1.913756,0.132602,0.606262,0.428378,0.344897,0.401617,281.25,0.031039,5.8063,0.2203
8773,0.000073,0.264046,1120.17,1050.17,2531.25,0.664552,0.243137,-0.861836,0.544293,0.509863,-0.322890,-0.011309,0.141879,281.25,0.043411,8.1215,0.4442
8779,0.000063,0.178217,1203.65,1065.22,2718.75,0.689792,0.333333,-0.915290,0.298794,0.364221,-0.064055,-0.013834,0.330164,281.25,0.034652,7.1302,0.3855
8784,0.000091,0.201495,1407.69,1045.32,2812.50,0.805763,0.117647,-1.610789,-0.126638,0.372341,0.295724,0.411757,0.657604,281.25,0.022935,5.0921,0.1973
8789,0.000105,0.209064,1341.32,1046.66,2671.88,0.774267,0.121569,-1.185146,-0.045696,0.372454,0.041598,0.231950,0.584841,281.25,0.032055,6.6075,0.2643
8795,0.000081,0.299900,1174.77,1036.52,2625.00,0.672904,0.298039,-0.908954,0.193707,0.558183,-0.220614,0.090757,0.286920,328.12,0.046674,8.1952,0.3667
8800,0.000070,0.136072,1151.93,1051.86,2578.12,0.677519,0.282353,-0.847268,0.188729,0.600021,-0.189627,0.012285,0.235859,328.12,0.034559,6.5803,0.3886
8805,0.000079,0.194795,1198.28,1082.31,2718.75,0.690773,0.180392,-0.975997,0.255665,0.474858,0.177471,-0.227611,0.295613,234.38,0.029430,5.9678,0.4027
8811,0.000090,0.229341,1267.30,1043.94,2625.00,0.728995,0.176471,-1.215509,-0.062466,0.631144,0.007491,0.202008,0.437331,375.00,0.025550,5.3346,0.2771
8816,0.000063,0.214152,1222.68,1024.50,2531.25,0.710237,0.337255,-1.054744,-0.147761,0.632553,0.120157,0.073671,0.376125,328.12,0.035369,7.0493,0.3045
8821,0.000075,0.159469,1339.32,1097.77,2859.38,0.727720,0.243137,-0.874075,-0.299036,0.530214,0.100252,-0.045549,0.588193,328.12,0.026600,6.0651,0.2978
8827,0.000066,0.173684,1336.60,1090.01,2812.50,0.696490,0.282353,-1.531607,-0.210077,0.701353,0.332779,-0.006511,0.714065,328.12,0.021866,5.1371,0.2271
8832,0.000074,0.238911,1307.00,1046.91,2718.75,0.720326,0.235294,-1.003592,-0.164582,0.281779,0.318017,0.022909,0.545468,328.12,0.021286,4.9086,0.2956
8837,0.000082,0.179271,1223.82,1008.55,2531.25,0.709993,0.270588,-0.855167,-0.109286,0.276354,0.297537,0.008121,0.382441,328.12,0.019516,4.7932,0.3368
8843,0.000082,0.269691,1138.18,1000.32,2437.50,0.668000,0.184314,-0.665740,0.211926,0.343093,-0.116276,0.047598,0.179399,234.38,0.025615,5.7735,0.4157
8848,0.000077,0.271252,1111.75,981.72,2437.50,0.695900,0.282353,-0.790825,0.286608,0.322903,-0.004205,0.086990,0.098527,281.25,0.031232,6.0038,0.4146
8853,0.000068,0.167388,1192.94,1032.26,2531.25,0.672616,0.266667,-0.717726,-0.037317,0.405329,-0.027612,0.006506,0.370820,328.12,0.028022,5.9305,0.3621
8859,0.000085,0.204277,1410.72,1040.83,2765.62,0.796706,0.227451,-1.033163,-0.748660,0.402488,0.243018,0.488043,0.648273,328.12,0.023594,5.4927,0.1886
8864,0.000087,0.256781,1273.08,1017.81,2671.88,0.758666,0.172549,-1.493636,-0.217266,0.552863,0.363728,0.307460,0.486850,328.12,0.025579,5.3770,0.2222
8869,0.000090,0.289478,1228.25,1009.96,2578.12,0.701152,0.192157,-2.003044,0.239298,0.716842,0.356556,0.178815,0.511532,281.25,0.038297,7.1757,0.2267
8875,0.000082,0.172250,1309.62,1063.01,2718.75,0.748951,0.176471,-1.518776,0.273397,0.581551,-0.006930,0.150318,0.520441,281.25,0.045192,8.9078,0.2773
8880,0.000108,0.188609,1257.66,1015.50,2625.00,0.709424,0.145098,-1.351529,0.061866,0.556630,0.032949,0.333295,0.366790,281.25,0.043959,8.8847,0.2700
8885,0.000081,0.184167,1198.69,1043.91,2671.88,0.656756,0.219608,-1.692189,0.475471,0.760074,-0.161000,0.256924,0.360720,281.25,0.053542,11.0825,0.2855
8891,0.000087,0.211206,1205.55,1018.95,2625.00,0.692798,0.203922,-1.650465,0.325404,0.698284,-0.037226,0.231250,0.432753,281.25,0.045176,8.6468,0.2700
8896,0.000084,0.240714,1198.11,967.73,2484.38,0.693474,0.254902,-1.657824,-0.062017,0.598882,0.357553,0.279601,0.483804,328.12,0.037105,7.2597,0.2242
8901,0.000063,0.224729,1195.48,1013.64,2671.88,0.719929,0.301961,-1.278174,-0.108532,0.615761,0.124751,0.319972,0.326221,375.00,0.029576,6.0021,0.2657
8907,0.000087,0.131324,1336.56,1061.11,2765.62,0.763724,0.192157,-1.429243,-0.016546,0.525683,0.035866,0.323262,0.560978,328.12,0.023182,5.7107,0.2378
8912,0.000081,0.284731,1323.71,1012.99,2531.25,0.758213,0.250980,-0.980571,0.130146,0.112289,-0.088690,0.260791,0.566035,187.50,0.022029,4.7949,0.3018
8917,0.000078,0.232179,1364.44,1024.70,2671.88,0.760909,0.274510,-1.296749,0.073878,0.199454,0.005923,0.351283,0.666211,187.50,0.027226,5.1632,0.2460
8923,0.000094,0.263130,1391.04,1031.60,2765.62,0.818081,0.196078,-1.061876,-0.267924,0.064615,0.285702,0.434903,0.544580,187.50,0.022487,3.8112,0.2396
8928,0.000086,0.230448,1322.63,1071.34,2718.75,0.741581,0.227451,-1.212615,-0.106335,0.617209,-0.033178,0.150829,0.584091,328.12,0.022823,4.3298,0.2637
8933,0.000075,0.214120,1315.95,1043.31,2625.00,0.672886,0.305882,-1.649397,-0.030211,0.789577,-0.108708,0.367429,0.631308,328.12,0.038186,8.1152,0.2076
8939,0.000066,0.255659,1405.44,1067.67,2812.50,0.763223,0.333333,-1.467659,-0.275991,0.495088,0.214346,0.365340,0.668877,328.12,0.026216,5.1706,0.1996
8944,0.000080,0.156557,1539.52,1100.48,2953.12,0.811029,0.290196,-0.983123,-0.161260,0.069902,0.096147,0.186849,0.791486,375.00,0.014872,3.2659,0.2570
8949,0.000092,0.210168,1423.96,1121.72,2859.38,0.743625,0.180392,-0.989559,-0.027876,0.452104,0.096668,-0.196553,0.665214,281.25,0.022574,5.2236,0.3223
8955,0.000063,0.274816,1318.78,1136.34,2812.50,0.724687,0.352941,-0.698592,0.116331,0.405051,-0.071440,-0.280784,0.529433,281.25,0.030519,5.9681,0.3976
8960,0.000080,0.159002,1339.83,1088.82,2812.50,0.789232,0.219608,-0.604752,-0.112123,0.179579,0.038344,-0.049541,0.548493,328.12,0.019790,4.2281,0.3525
8965,0.000086,0.240257,1417.16,1066.63,2812.50,0.768663,0.180392,-0.819231,-0.628013,0.361148,0.095270,0.306005,0.684820,375.00,0.022886,5.3166,0.2281
8971,0.000084,0.289028,1344.29,1064.20,2765.62,0.767775,0.258824,-1.103209,-0.391859,0.549952,0.058210,0.264374,0.622531,375.00,0.030765,6.0630,0.2331
8976,0.000079,0.246456,1427.35,1101.31,2812.50,0.714292,0.243137,-1.322654,-0.196432,0.619080,-0.034528,0.194822,0.739712,328.12,0.030870,6.1323,0.2267
8981,0.000072,0.237467,1588.93,1111.97,2906.25,0.793873,0.294118,-1.096408,-0.038053,0.243846,-0.216558,0.141916,0.965257,328.12,0.023858,4.9798,0.2459
8987,0.000088,0.253935,1337.24,1094.33,2765.62,0.733997,0.168627,-0.811725,0.236570,0.267883,-0.083165,-0.169276,0.559713,234.38,0.025272,4.8768,0.3816
8992,0.000102,0.213252,1287.42,1039.19,2718.75,0.756666,0.156863,-1.058853,-0.005313,0.456644,0.106005,0.052710,0.448807,281.25,0.029995,5.8164,0.3137
8997,0.000070,0.231339,1225.77,1058.24,2765.62,0.694146,0.294118,-1.239734,0.085890,0.634174,0.040389,0.005409,0.473873,328.12,0.042415,7.8318,0.3065
9003,0.000071,0.126028,1371.61,1074.41,2765.62,0.671310,0.341176,-1.967918,0.122036,0.771184,0.045626,0.223153,0.805921,328.12,0.035828,7.8958,0.1919
9008,0.000073,0.254049,1408.01,1056.24,2718.75,0.731088,0.317647,-1.696550,-0.400065,0.654085,0.339835,0.283177,0.819517,375.00,0.019420,4.4555,0.1680
9013,0.000061,0.202747,1433.75,1104.76,2765.62,0.737517,0.341176,-0.985191,-0.184217,0.473858,-0.039910,-0.004304,0.739763,421.88,0.023877,5.6560,0.2784
9019,0.000068,0.171398,1458.03,1109.32,2765.62,0.739859,0.329412,-1.046071,-0.348050,0.559628,-0.188519,0.219452,0.803560,375.00,0.018338,5.1609,0.2300
9024,0.000099,0.303906,1437.70,1103.37,2859.38,0.748451,0.192157,-0.904918,-0.295604,0.248257,0.212353,0.073040,0.666871,468.75,0.012769,3.2849,0.2748
9029,0.000066,0.355356,1142.07,1032.41,2625.00,0.681899,0.345098,-0.741676,0.122507,0.450530,0.111928,-0.157497,0.214208,281.25,0.022406,4.1641,0.4163
9035,0.000074,0.135278,1110.54,992.37,2484.38,0.636777,0.266667,-0.925738,0.114147,0.548529,0.021631,-0.031396,0.272827,328.12,0.026127,5.6863,0.3713
9040,0.000076,0.214877,1110.10,953.03,2437.50,0.640605,0.243137,-0.994231,-0.218027,0.527719,0.442645,0.008780,0.233115,375.00,0.025200,6.4480,0.3258
9045,0.000078,0.271691,1097.24,1013.45,2437.50,0.603762,0.211765,-0.777411,-0.118250,0.760243,0.088298,-0.222794,0.269913,375.00,0.026804,6.4946,0.3843
9051,0.000070,0.286884,1216.20,1095.28,2765.62,0.696176,0.282353,-0.561097,0.140964,0.413212,-0.099385,-0.243511,0.349816,281.25,0.024024,5.2848,0.4346
9056,0.000087,0.190753,1318.73,1089.98,2812.50,0.737498,0.200000,-0.909228,0.032978,0.302092,-0.047840,0.095614,0.526383,234.38,0.021806,5.0202,0.3210
9061,0.000068,0.264352,1187.97,1023.85,2578.12,0.647055,0.286275,-0.918993,-0.071873,0.537493,0.096524,-0.048299,0.405149,328.12,0.027836,6.4272,0.3376
9067,0.000075,0.252647,1208.73,1000.62,2578.12,0.713389,0.247059,-1.057926,-0.328428,0.461830,0.562523,-0.080815,0.442816,375.00,0.024425,5.1399,0.2944
9072,0.000079,0.117311,1345.68,1101.97,2812.50,0.707235,0.192157,-0.913422,-0.370522,0.575955,0.235848,-0.188164,0.660303,328.12,0.025380,6.5710,0.2936
9077,0.000075,0.220370,1250.65,1063.44,2718.75,0.685150,0.239216,-1.421858,-0.050042,0.915744,-0.241508,0.184925,0.612736,328.12,0.035633,9.5480,0.2433
9083,0.000070,0.248878,1210.08,1050.11,2671.88,0.655393,0.254902,-1.542058,0.443852,0.777287,-0.284659,0.157979,0.447600,281.25,0.036632,10.0916,0.2990
9088,0.000078,0.261501,1201.67,1084.23,2718.75,0.664222,0.172549,-1.000056,0.464046,0.525392,-0.305691,-0.079943,0.396252,281.25,0.032416,7.9231,0.3950
9093,0.000083,0.259277,1198.10,1048.71,2578.12,0.691102,0.223529,-1.038895,-0.169477,0.740169,-0.071955,0.088270,0.451887,328.12,0.030178,7.8407,0.2944
9099,0.000075,0.221397,1118.46,1041.19,2484.38,0.648862,0.247059,-0.753962,0.046136,0.765682,-0.335988,-0.061292,0.339424,328.12,0.035506,8.5794,0.3792
9104,0.000101,0.301714,1373.79,1154.38,2859.38,0.673190,0.211765,-1.020031,0.422081,0.509518,-0.495548,-0.114625,0.698602,281.25,0.034572,7.9412,0.3564
9109,0.000094,0.251163,1454.03,1186.44,2906.25,0.676087,0.168627,-0.644503,0.472518,0.483751,-0.700089,-0.438642,0.826967,281.25,0.041171,8.5864,0.4304
9115,0.000085,0.237343,1264.69,1134.27,2765.62,0.633664,0.152941,-0.813246,0.496441,0.556598,-0.401822,-0.367002,0.529033,281.25,0.051810,9.7351,0.4404
9120,0.000066,0.174713,1321.06,1109.58,2671.88,0.681806,0.337255,-1.740538,0.317387,0.839376,-0.023612,-0.104548,0.711934,281.25,0.040804,8.2836,0.2660
9125,0.000069,0.215860,1515.72,1180.20,3093.75,0.687547,0.262745,-2.020098,-0.204415,0.914948,0.041075,0.174680,1.093811,375.00,0.029152,7.0288,0.1485
9131,0.000107,0.177549,1592.38,1135.28,2953.12,0.772912,0.105882,-1.575280,-0.424577,0.642323,0.034281,0.220498,1.102756,375.00,0.024697,6.5873,0.1596
9136,0.000099,0.378332,1194.69,1059.32,2671.88,0.624116,0.203922,-0.965511,0.258563,0.622921,-0.260024,-0.066799,0.410849,328.12,0.037127,7.9023,0.3716
9141,0.000073,0.288697,1115.85,1035.85,2437.50,0.637478,0.223529,-0.441571,0.232550,0.418416,-0.221365,-0.197411,0.209380,328.12,0.041511,7.0598,0.4724
9147,0.000089,0.174315,1268.29,1101.48,2718.75,0.734082,0.152941,-0.459883,0.075416,0.192861,-0.184033,-0.052631,0.428272,328.12,0.034092,6.0509,0.4061
9152,0.000090,0.191093,1267.91,1099.15,2671.88,0.702989,0.168627,-0.893454,-0.097775,0.625874,-0.071615,-0.084625,0.521594,328.12,0.029664,6.1167,0.3287
9157,0.000077,0.223633,1134.95,1080.29,2625.00,0.625771,0.274510,-0.393576,0.169692,0.510466,-0.348478,-0.200443,0.262340,375.00,0.034485,7.0535,0.4643
9163,0.000076,0.189145,1140.48,1102.35,2671.88,0.606484,0.254902,-0.454953,0.004897,0.620240,-0.289920,-0.156213,0.275950,375.00,0.030099,6.9796,0.4293
9168,0.000084,0.275514,1214.00,1087.67,2671.88,0.672337,0.145098,-1.130475,0.181909,0.653671,-0.017075,-0.096369,0.408338,375.00,0.023946,5.7556,0.3474
9173,0.000088,0.238447,1161.55,1011.26,2484.38,0.702954,0.188235,-1.177164,0.064817,0.499723,0.268852,0.011495,0.332278,375.00,0.025249,5.0221,0.3256
9179,0.000076,0.222450,1150.41,1020.55,2531.25,0.622073,0.247059,-0.814661,0.109624,0.483435,-0.058028,-0.073415,0.353044,328.12,0.028664,6.0824,0.3793
9184,0.000097,0.246194,1057.15,967.46,2437.50,0.638414,0.176471,-0.718651,0.182436,0.466174,-0.000154,-0.013780,0.083977,281.25,0.025762,5.0526,0.4248
9189,0.000081,0.197525,1092.36,1022.21,2484.38,0.630767,0.250980,-0.656449,0.077725,0.556474,-0.086128,-0.043034,0.151412,328.12,0.032827,7.0253,0.4149
9195,0.000136,0.264067,1012.20,995.55,2296.88,0.635914,0.062745,-0.115323,0.206617,0.163732,-0.037795,-0.106882,-0.110350,93.75,0.033006,6.1511,0.5385
9200,0.000241,0.263886,977.60,1016.30,2343.75,0.591109,0.058824,0.277629,0.397821,-0.352237,-0.041359,-0.194073,-0.087783,93.75,0.059683,10.5145,0.6174
9205,0.000331,0.352019,862.08,1035.63,2343.75,0.472627,0.047059,0.696582,0.918744,-0.648467,-0.494529,-0.453056,-0.019274,140.62,0.113796,16.1293,0.7396
9211,0.000452,0.337034,645.17,939.24,1734.38,0.360517,0.019608,1.216407,1.317612,-0.831122,-1.025560,-0.504890,-0.172446,140.62,0.194169,20.9947,0.8328
9216,0.000399,0.432213,664.06,849.61,1593.75,0.425298,0.039216,0.625182,1.019897,-0.130522,-0.477951,-0.486420,-0.550186,140.62,0.228520,14.9274,0.7926
9221,0.000516,0.440118,791.54,874.55,1781.25,0.529623,0.019608,0.155823,0.513867,0.207858,-0.140097,-0.239923,-0.497529,93.75,0.199319,8.7184,0.6690
9227,0.000496,0.106293,821.60,924.62,1875.00,0.564745,0.047059,0.198138,0.489282,0.122584,-0.162269,-0.215115,-0.432618,93.75,0.220799,9.0144,0.6610
9232,0.000325,0.246210,605.85,821.26,1406.25,0.339536,0.011765,0.696092,0.990988,-0.082528,-0.344790,-0.601105,-0.658656,93.75,0.256803,11.6530,0.8136
9237,0.000339,0.293276,838.06,889.79,1921.88,0.598157,0.031373,-0.133726,0.506475,0.231367,-0.021495,-0.213642,-0.368980,187.50,0.184958,7.6028,0.6172
9243,0.000225,0.066032,754.03,890.00,1828.12,0.478871,0.066667,0.289188,0.734468,0.104360,-0.223048,-0.462103,-0.442864,93.75,0.140545,8.7110,0.7240
9248,0.000334,0.225425,764.49,871.39,1781.25,0.515599,0.039216,0.030113,0.603278,0.468254,-0.181884,-0.459758,-0.460004,93.75,0.115641,7.1412,0.6849
9253,0.000208,0.044238,673.19,874.49,1687.50,0.428917,0.062745,0.405523,0.856390,0.430549,-0.521283,-0.675719,-0.495460,93.75,0.119374,9.3015,0.7715
9259,0.000169,0.100244,666.75,892.69,1640.62,0.388331,0.117647,0.503966,0.882076,0.465260,-0.631765,-0.775943,-0.443595,93.75,0.130858,10.9607,0.7863
9264,0.000233,0.148914,834.20,948.72,2062.50,0.522670,0.058824,0.239456,0.322910,0.336619,-0.211361,-0.453391,-0.234233,281.25,0.055889,5.4920,0.6514
9269,0.000165,0.238344,708.92,895.63,1781.25,0.429746,0.050980,0.418416,0.797692,0.283734,-0.492384,-0.490381,-0.517076,93.75,0.093596,10.0690,0.7525
9275,0.000086,0.146409,780.76,977.72,1875.00,0.450661,0.211765,0.605709,0.939592,-0.034880,-0.895900,-0.278831,-0.335690,140.62,0.117768,14.2450,0.7465
9280,0.000086,0.124810,1055.07,1071.74,2578.12,0.598784,0.262745,0.329479,0.733958,-0.210317,-0.981037,0.021797,0.106119,140.62,0.071566,10.5058,0.6149
9285,0.000124,0.184767,1243.13,1042.31,2578.12,0.766360,0.090196,-0.230129,0.138149,-0.191773,-0.215929,0.221275,0.278407,93.75,0.036451,6.5894,0.4266
