----- BEGIN /raw_seg_noise_25s_42798.csv (711381 bytes) -----
#BEGIN {"ver":4,"type":"segment","mode":"noise","key":"-","rep":0,"fs_hz":48000,"hop":256,"n_fft":1024,"fmin":50.0,"fmax":3500.0,"pre_ms":60,"lead_ms":150,"post_ms":400,"stored_pre_ms":210,"ms_per_frame":5.33333,"t_ms":42798}
ms_from_event,rms,flux,centroid_hz,spread_hz,rolloff85_hz,flatness,zcr,band0,band1,band2,band3,band4,band5,peak_hz,peak_mag,peak_ratio,low_dom
9477,0.000094,0.229672,1215.14,983.11,2625.00,0.652055,0.294118,-0.996964,0.116429,-0.161350,0.562387,0.267882,0.211616,703.12,0.035127,4.4223,0.3363
9483,0.000133,0.145524,1384.09,1041.30,2765.62,0.714759,0.180392,-0.654102,-0.232832,-0.737267,0.682686,0.405467,0.536047,703.12,0.032928,5.0338,0.2861
9488,0.000150,0.305305,1276.98,990.93,2625.00,0.735361,0.176471,-0.386966,-0.022077,-0.778233,0.522500,0.296348,0.368428,750.00,0.036178,4.6874,0.3689
9493,0.000149,0.325835,1235.67,963.47,2484.38,0.670467,0.243137,-0.929776,-0.049059,-0.021323,0.529877,0.184921,0.285360,796.88,0.043810,4.7423,0.3264
9499,0.000179,0.216357,1188.80,961.73,2531.25,0.619156,0.145098,-0.944257,0.014168,0.012552,0.650532,0.042462,0.224542,796.88,0.050057,5.1096,0.3547
9504,0.000168,0.257404,1160.28,944.11,2484.38,0.681611,0.121569,-1.362495,0.001403,0.273141,0.645943,0.187675,0.254331,187.50,0.047541,4.2983,0.2887
9509,0.000237,0.178426,1137.95,967.40,2437.50,0.628231,0.066667,-0.763093,0.180595,-0.036822,0.532508,-0.084202,0.171012,140.62,0.053380,5.2165,0.4171
9515,0.000748,0.372686,928.00,958.62,2203.12,0.587089,0.023529,0.108198,0.418978,-0.073748,0.084085,-0.306832,-0.230681,140.62,0.111797,8.1780,0.6300
9520,0.001088,0.520164,753.64,909.46,1828.12,0.503500,0.011765,0.328247,0.843514,0.009789,-0.227853,-0.482946,-0.470751,140.62,0.313084,11.7529,0.7432
9525,0.000687,0.269724,513.62,758.31,984.38,0.280524,0.011765,0.841918,1.305170,-0.164840,-0.394337,-0.719313,-0.868598,140.62,0.574993,19.7155,0.8662
9531,0.000868,0.274217,484.57,686.93,937.50,0.274872,0.007843,0.919295,1.138962,0.021819,-0.154877,-0.803530,-1.121670,140.62,0.495066,15.2165,0.8799
9536,0.000824,0.167121,575.54,754.45,1171.88,0.358841,0.011765,0.731337,0.939090,-0.083927,-0.052088,-0.616268,-0.918144,93.75,0.486519,14.9536,0.8324
9541,0.000998,0.201397,576.24,754.34,1031.25,0.329801,0.023529,0.685796,1.036741,-0.212563,0.143074,-0.817794,-0.835254,140.62,0.516246,15.9981,0.8439
9547,0.000926,0.299758,679.96,838.05,1359.38,0.443688,0.015686,0.592546,0.677073,0.054996,0.169860,-0.829435,-0.665040,140.62,0.498506,12.5144,0.7993
9552,0.000839,0.169086,557.34,734.33,984.38,0.303234,0.023529,0.716219,1.035976,-0.085883,0.151050,-0.849720,-0.967642,140.62,0.549513,14.0079,0.8563
9557,0.000959,0.244496,671.85,786.84,1359.38,0.402441,0.023529,0.393129,0.671756,0.050647,0.165497,-0.440021,-0.841008,93.75,0.517939,12.2199,0.7637
9563,0.000878,0.149823,702.53,833.31,1546.88,0.467196,0.003922,0.533835,0.666209,-0.154838,-0.071631,-0.262385,-0.711190,93.75,0.541577,12.7683,0.7478
9568,0.000864,0.180098,611.06,801.22,1312.50,0.361729,0.007843,0.689981,1.007213,-0.093287,-0.241409,-0.623755,-0.738742,140.62,0.527152,15.2945,0.8220
9573,0.001247,0.317104,696.93,838.45,1500.00,0.481614,0.003922,0.414760,0.649543,0.221333,0.024612,-0.656089,-0.654158,93.75,0.520273,11.7222,0.7663
9579,0.001181,0.159316,512.48,730.47,984.38,0.327087,0.011765,0.907205,1.136814,-0.062690,-0.243418,-0.780621,-0.957290,93.75,0.619494,16.3799,0.8689
9584,0.000939,0.144147,354.35,566.52,609.38,0.191077,0.031373,1.369475,1.413307,0.090932,-0.464032,-1.040807,-1.368875,93.75,0.735896,21.8296,0.9306
9589,0.001261,0.176226,338.98,564.72,562.50,0.175187,0.011765,1.499550,1.616293,-0.346703,-0.265306,-1.252094,-1.251741,140.62,0.714490,21.9666,0.9432
9595,0.001260,0.165301,452.91,689.22,843.75,0.269278,0.015686,1.138166,1.334749,-0.211771,-0.349679,-0.916241,-0.995224,140.62,0.737760,21.0833,0.8995
9600,0.001132,0.360678,557.70,771.95,1171.88,0.378203,0.015686,0.817259,0.919032,0.146305,-0.251803,-0.753911,-0.876882,93.75,0.750158,16.2154,0.8434
9605,0.001311,0.124965,491.68,742.57,937.50,0.277750,0.011765,1.014851,1.180259,-0.050395,-0.435811,-0.800607,-0.908297,93.75,0.778577,17.7022,0.8757
9611,0.001206,0.201739,641.08,826.58,1453.12,0.459030,0.007843,0.638599,0.852569,0.030296,-0.304837,-0.506379,-0.710249,93.75,0.777042,15.2392,0.7948
9616,0.000955,0.150568,525.36,738.80,1125.00,0.273840,0.007843,0.847429,1.146034,-0.052014,-0.340700,-0.703584,-0.897165,140.62,0.696362,14.7317,0.8578
9621,0.001133,0.361987,757.41,866.58,1734.38,0.524494,0.015686,0.234977,0.597536,0.187975,-0.105107,-0.349499,-0.565882,93.75,0.596940,10.2623,0.7056
9627,0.001076,0.024053,749.88,879.18,1781.25,0.497488,0.011765,0.330681,0.597770,0.166048,-0.220055,-0.340611,-0.533832,93.75,0.581945,11.0978,0.7112
9632,0.000904,0.248593,597.66,788.50,1312.50,0.319927,0.015686,0.685894,0.990633,-0.020254,-0.319493,-0.560863,-0.775917,93.75,0.589043,13.0902,0.8186
9637,0.001103,0.321907,790.49,858.88,1734.38,0.574751,0.003922,0.076466,0.521199,0.235332,-0.035933,-0.254692,-0.542373,93.75,0.563816,9.6836,0.6676
9643,0.000595,0.090184,602.85,782.91,1312.50,0.340929,0.039216,0.644088,0.954502,0.018546,-0.267732,-0.562069,-0.787335,93.75,0.533820,12.6969,0.8137
9648,0.000598,0.268757,725.77,864.32,1640.62,0.491138,0.047059,0.298057,0.639458,0.250700,-0.208164,-0.382528,-0.597522,93.75,0.420221,9.5190,0.7229
9653,0.000514,0.049945,842.32,895.97,1828.12,0.566086,0.027451,-0.022976,0.312355,0.301692,0.041870,-0.189419,-0.443523,93.75,0.258062,7.0795,0.6133
9659,0.000468,0.212932,662.12,811.93,1406.25,0.375481,0.019608,0.520713,0.751309,-0.120804,0.058767,-0.506831,-0.703154,93.75,0.285625,10.3999,0.7757
9664,0.000522,0.200821,845.41,872.10,1828.12,0.598421,0.015686,-0.077141,0.460612,0.019560,0.116253,-0.056246,-0.463038,93.75,0.236515,8.6512,0.6110
9669,0.000579,0.189228,636.22,783.22,1312.50,0.414276,0.019608,0.636460,0.825699,-0.252639,0.088018,-0.471706,-0.825834,140.62,0.277103,12.3950,0.7990
9675,0.000536,0.160387,611.92,783.15,1218.75,0.401662,0.003922,0.622193,0.822168,0.061373,-0.027238,-0.670106,-0.808390,93.75,0.294290,12.2983,0.8118
9680,0.000711,0.371661,791.56,867.69,1734.38,0.544190,0.011765,-0.132253,0.409533,0.470349,0.012118,-0.305950,-0.453797,93.75,0.263492,8.4827,0.6268
9685,0.000923,0.216236,623.96,804.39,1312.50,0.329660,0.003922,0.557219,0.748509,0.213826,-0.141299,-0.691885,-0.686369,93.75,0.319213,11.0911,0.7928
9691,0.000772,0.368646,724.44,854.40,1640.62,0.510010,0.015686,0.146939,0.585069,0.489506,-0.193060,-0.535898,-0.492556,93.75,0.395048,9.3317,0.7069
9696,0.000920,0.145478,601.61,794.85,1312.50,0.323940,0.011765,0.680584,0.875662,0.121531,-0.325557,-0.617182,-0.735038,93.75,0.447961,12.5292,0.8106
9701,0.000672,0.295536,758.71,857.75,1734.38,0.546555,0.015686,0.139213,0.518487,0.305541,-0.140674,-0.281113,-0.541454,93.75,0.453959,10.1235,0.6770
9707,0.000861,0.107633,585.21,792.22,1312.50,0.308240,0.011765,0.763442,0.956011,0.008602,-0.362944,-0.594394,-0.770717,93.75,0.459742,13.7625,0.8238
9712,0.000782,0.258399,710.02,846.53,1640.62,0.510059,0.003922,0.355004,0.596054,0.178305,-0.173277,-0.383823,-0.572264,93.75,0.449367,12.4061,0.7218
9717,0.000407,0.132998,519.58,756.71,1125.00,0.327013,0.062745,0.962677,0.941276,0.151296,-0.450209,-0.735021,-0.870019,93.75,0.493613,16.9960,0.8525
9723,0.000435,0.188019,395.59,651.94,656.25,0.222758,0.023529,1.298418,1.427120,-0.039439,-0.583334,-1.032391,-1.070373,140.62,0.363524,17.1167,0.9179
9728,0.000379,0.162886,539.62,784.18,1031.25,0.320337,0.011765,0.665687,1.179175,0.096734,-0.350566,-0.836647,-0.754383,187.50,0.261649,15.8700,0.8479
9733,0.000231,0.141032,570.35,785.52,1171.88,0.339834,0.117647,0.587029,1.110138,0.187924,-0.371853,-0.774547,-0.738690,140.62,0.224484,14.3531,0.8327
9739,0.000394,0.263845,778.05,869.82,1734.38,0.505621,0.027451,0.078791,0.529315,0.179852,0.039148,-0.323771,-0.503335,187.50,0.142518,8.6766,0.6721
9744,0.000229,0.174690,813.29,900.86,1828.12,0.561198,0.031373,0.274468,0.395929,0.105654,-0.071375,-0.261895,-0.442781,140.62,0.159114,8.8146,0.6654
9749,0.000528,0.134799,680.21,865.80,1640.62,0.369054,0.011765,0.638998,0.777577,-0.049379,-0.319451,-0.500297,-0.547447,93.75,0.177086,12.3118,0.7742
9755,0.000484,0.334867,740.52,844.19,1640.62,0.523604,0.031373,0.234313,0.611688,0.144311,-0.116944,-0.271994,-0.601373,93.75,0.202978,9.8370,0.7026
9760,0.000351,0.194622,545.16,764.95,1218.75,0.317741,0.035294,0.807889,1.108911,-0.075067,-0.402609,-0.635699,-0.803424,140.62,0.271501,14.0720,0.8426
9765,0.000408,0.212415,697.88,845.73,1546.88,0.479632,0.031373,0.213094,0.750894,0.184073,-0.147099,-0.442959,-0.558004,93.75,0.214674,11.1609,0.7276
9771,0.000338,0.139561,565.11,804.93,1265.62,0.335563,0.027451,0.829322,1.110806,-0.127532,-0.469034,-0.681816,-0.661746,140.62,0.215320,14.1294,0.8378
9776,0.000114,0.073358,589.84,846.28,1359.38,0.351580,0.200000,0.958638,1.232889,-0.389233,-0.652983,-0.596221,-0.553090,140.62,0.245470,20.2709,0.8416
9781,0.000134,0.274160,805.34,919.09,1921.88,0.557081,0.145098,0.218678,0.709163,-0.031139,-0.248414,-0.273165,-0.375122,140.62,0.123090,9.9322,0.6874
9787,0.000113,0.027634,879.69,963.79,2156.25,0.523138,0.145098,0.214376,0.467793,0.020148,-0.192515,-0.348136,-0.161667,140.62,0.056225,8.2519,0.6447
9792,0.000164,0.148914,899.15,1024.83,2296.88,0.560210,0.062745,0.285466,0.505646,0.125784,-0.418746,-0.450639,-0.047512,93.75,0.057919,10.2287,0.6558
9797,0.000115,0.249298,772.56,965.94,1968.75,0.469644,0.152941,0.336959,0.858497,0.215891,-0.531831,-0.595923,-0.283595,187.50,0.061479,9.8113,0.7384
9803,0.000096,0.223610,737.27,904.55,1734.38,0.455293,0.223529,0.174190,0.839404,0.341294,-0.351046,-0.480428,-0.523414,140.62,0.055166,8.4151,0.7328
9808,0.000064,0.210176,938.21,926.62,2062.50,0.573821,0.325490,-0.498244,0.324892,0.537695,-0.094219,-0.035207,-0.234920,281.25,0.053248,9.2891,0.5121
9813,0.000108,0.207451,1123.75,1023.90,2531.25,0.664884,0.152941,-0.683345,0.255273,0.464605,-0.204050,-0.136288,0.303805,281.25,0.031018,6.3564,0.4261
9819,0.000094,0.218489,1093.93,1028.12,2578.12,0.649127,0.192157,-0.683733,0.307569,0.463530,-0.025910,-0.298993,0.237538,281.25,0.027017,4.9695,0.4607
9824,0.000684,0.411290,963.23,1019.50,2343.75,0.628493,0.003922,0.013327,0.421456,0.138733,-0.242868,-0.282211,-0.048437,93.75,0.060746,7.6061,0.5945
9829,0.001044,0.602284,608.38,828.50,1406.25,0.398778,0.003922,0.771506,0.891188,0.006264,-0.492696,-0.452917,-0.723344,93.75,0.256434,13.2916,0.8053
9835,0.000725,0.351202,434.67,714.77,750.00,0.263053,0.023529,1.206495,1.312601,0.103293,-0.759944,-0.961534,-0.900911,93.75,0.503828,18.1374,0.8994
9840,0.000913,0.231815,513.27,748.72,1078.12,0.339659,0.019608,0.934622,1.219686,-0.133387,-0.481550,-0.673944,-0.865428,93.75,0.510895,15.4240,0.8638
9845,0.000626,0.319651,730.89,855.14,1640.62,0.528745,0.023529,0.234057,0.675499,0.138507,-0.144537,-0.327013,-0.576513,93.75,0.466639,11.7204,0.7123
9851,0.000723,0.126589,585.36,793.28,1312.50,0.305934,0.011765,0.774480,1.008694,-0.160467,-0.337696,-0.554547,-0.730464,93.75,0.417180,13.0795,0.8226
9856,0.000542,0.297724,809.83,865.78,1781.25,0.562124,0.039216,-0.026097,0.516121,0.150455,-0.023163,-0.117110,-0.500207,93.75,0.353345,9.9723,0.6350
9861,0.000416,0.157501,609.62,814.09,1406.25,0.414674,0.019608,0.771819,0.956162,-0.188758,-0.323838,-0.472069,-0.743317,93.75,0.361117,13.4848,0.8133
9867,0.000519,0.092037,648.94,849.94,1546.88,0.423247,0.039216,0.617252,0.828350,0.105687,-0.399773,-0.513150,-0.638366,93.75,0.272413,12.5688,0.7856
9872,0.000595,0.366451,817.34,882.24,1828.12,0.585705,0.011765,-0.075243,0.399465,0.376691,-0.046664,-0.217291,-0.436959,234.38,0.177695,6.0222,0.6199
9877,0.000724,0.214160,593.32,801.86,1312.50,0.377118,0.003922,0.749263,0.937750,0.104579,-0.402465,-0.612835,-0.776292,93.75,0.299272,12.9294,0.8232
9883,0.000822,0.178600,377.47,631.79,468.75,0.205712,0.011765,1.425427,1.547506,0.063506,-0.919505,-1.108005,-1.008930,140.62,0.399237,21.9204,0.9272
9888,0.000701,0.234091,336.64,572.80,421.88,0.185928,0.011765,1.458263,1.576783,0.180148,-0.794267,-1.138936,-1.281990,93.75,0.463633,20.5609,0.9387
9893,0.000513,0.308455,522.26,761.94,1125.00,0.349143,0.031373,0.902854,0.993657,0.111822,-0.460293,-0.665749,-0.882291,93.75,0.449080,16.5505,0.8484
9899,0.000744,0.297531,741.87,879.27,1734.38,0.539273,0.011765,0.331480,0.490950,0.171979,-0.186787,-0.305139,-0.502483,187.50,0.188114,5.7124,0.6932
9904,0.000456,0.164630,551.14,776.16,1218.75,0.280544,0.031373,0.826145,1.002746,-0.026267,-0.422832,-0.626372,-0.753419,93.75,0.353791,13.1830,0.8326
9909,0.000621,0.264724,736.86,858.44,1687.50,0.527270,0.019608,0.157275,0.635897,0.275825,-0.212286,-0.319134,-0.537577,93.75,0.307272,10.2693,0.6953
9915,0.000531,0.117194,611.52,809.62,1406.25,0.326741,0.003922,0.648977,0.882704,0.004788,-0.286446,-0.585248,-0.664775,93.75,0.283193,11.8142,0.8007
9920,0.000702,0.344157,792.93,887.06,1828.12,0.577106,0.011765,0.102458,0.461879,0.212294,-0.047098,-0.290199,-0.439334,234.38,0.177535,5.7927,0.6563
9925,0.000535,0.108766,588.07,800.42,1359.38,0.387731,0.015686,0.702098,0.801986,0.199971,-0.370578,-0.558372,-0.775105,93.75,0.318007,13.1667,0.8051
9931,0.000297,0.258206,402.29,679.26,609.38,0.228761,0.039216,1.349311,1.459115,-0.254824,-0.710859,-0.914744,-0.927998,93.75,0.373115,18.6069,0.9110
9936,0.000154,0.163978,584.22,800.25,1265.62,0.393325,0.109804,0.808945,1.035623,-0.111844,-0.302077,-0.723819,-0.706827,140.62,0.267724,15.5435,0.8372
9941,0.000270,0.039076,684.70,910.99,1687.50,0.436675,0.078431,0.520111,0.879970,0.068693,-0.336622,-0.719722,-0.412430,93.75,0.131927,13.0532,0.7801
9947,0.000408,0.175977,668.10,915.59,1734.38,0.397082,0.015686,0.819672,1.061190,-0.140656,-0.717716,-0.650845,-0.371646,93.75,0.127590,14.2077,0.8103
9952,0.000343,0.341817,478.72,723.21,843.75,0.268348,0.039216,0.847210,1.404081,0.280960,-0.958841,-0.791261,-0.782148,140.62,0.200834,16.6837,0.8713
9957,0.000179,0.190970,511.83,733.42,1125.00,0.297568,0.007843,0.519814,1.327033,0.363751,-0.913955,-0.491251,-0.805392,187.50,0.225638,19.2691,0.8280
9963,0.000085,0.154316,562.52,840.32,1312.50,0.313627,0.211765,0.835939,1.234997,0.058036,-0.864632,-0.672570,-0.591769,140.62,0.129835,12.3799,0.8413
9968,0.000293,0.128984,876.46,1060.18,2390.62,0.523976,0.019608,0.638777,0.645253,-0.062631,-0.658975,-0.499001,-0.063423,93.75,0.084787,12.5485,0.7157
9973,0.000128,0.339306,811.37,976.34,1968.75,0.514513,0.156863,0.292287,0.872959,-0.003770,-0.514765,-0.318673,-0.328039,187.50,0.087849,9.8403,0.7122
9979,0.000175,0.152894,678.28,931.87,1687.50,0.382266,0.035294,0.547460,1.117575,0.016865,-0.788594,-0.458406,-0.434900,187.50,0.122904,13.5431,0.7823
9984,0.000086,0.095860,864.82,987.23,2109.38,0.538280,0.203922,-0.071992,0.900481,0.055848,-0.500046,-0.233067,-0.151224,187.50,0.093124,14.6349,0.6471
9989,0.000107,0.275939,835.43,982.47,2203.12,0.492780,0.145098,0.277936,0.685791,0.151654,-0.484590,-0.573152,-0.057638,187.50,0.063880,9.2918,0.6894
9995,0.000497,0.227846,990.06,1020.62,2390.62,0.609689,0.023529,-0.058280,0.281342,0.264558,-0.183796,-0.407106,0.103283,375.00,0.034323,4.9338,0.5655
10000,0.000813,0.586720,651.92,854.60,1734.38,0.417386,0.003922,0.628265,0.901042,0.010775,-0.438819,-0.626486,-0.474776,93.75,0.177643,10.9012,0.7884
10005,0.000811,0.353822,437.63,721.05,656.25,0.228308,0.023529,1.268204,1.582932,-0.292321,-0.846033,-0.978030,-0.734753,140.62,0.429330,22.3523,0.9074
10011,0.000608,0.352198,591.86,801.46,1359.38,0.397067,0.047059,0.681628,1.134301,-0.055429,-0.423036,-0.612462,-0.725003,140.62,0.482235,16.3481,0.8287
10016,0.000772,0.381986,782.59,882.07,1781.25,0.564906,0.003922,0.090502,0.639485,0.236939,-0.141833,-0.334845,-0.490247,93.75,0.385552,9.7194,0.6851
10021,0.000464,0.084279,601.76,804.96,1406.25,0.307940,0.047059,0.673370,0.997386,-0.017216,-0.318172,-0.621390,-0.713978,93.75,0.371003,12.6218,0.8180
10027,0.000569,0.243644,736.47,846.49,1687.50,0.529545,0.043137,0.157271,0.646632,0.232145,-0.098503,-0.375247,-0.562298,93.75,0.338459,10.4480,0.7049
10032,0.000242,0.079554,604.31,807.53,1406.25,0.361971,0.117647,0.669922,0.930540,-0.035847,-0.255727,-0.605776,-0.703111,93.75,0.280189,11.9703,0.8107
10037,0.000331,0.167045,706.26,841.80,1546.88,0.469652,0.054902,0.255306,0.628580,0.294318,-0.159056,-0.331901,-0.687248,93.75,0.158694,7.7971,0.7214
10043,0.000296,0.023930,699.59,840.31,1593.75,0.418928,0.027451,0.098841,0.665447,0.438683,-0.204681,-0.418118,-0.580173,187.50,0.132388,10.0762,0.7071
10048,0.000143,0.264937,605.24,835.62,1453.12,0.385820,0.078431,0.668297,1.025273,0.240004,-0.712855,-0.699510,-0.521209,140.62,0.161388,11.7267,0.8111
10053,0.000292,0.103969,835.96,972.53,2062.50,0.555008,0.035294,0.380638,0.720586,-0.223662,-0.415251,-0.233266,-0.229045,93.75,0.131536,13.0751,0.6861
10059,0.000163,0.166700,723.76,965.16,1921.88,0.423078,0.047059,0.743291,0.914209,-0.281094,-0.565619,-0.483024,-0.327764,93.75,0.126950,13.3348,0.7745
10064,0.000204,0.233720,722.84,871.51,1687.50,0.493305,0.058824,0.357722,0.724816,0.172544,-0.393788,-0.310121,-0.551173,93.75,0.124690,11.6770,0.7255
10069,0.000140,0.080136,774.26,943.00,1921.88,0.458995,0.188235,0.509969,0.812111,-0.133786,-0.437135,-0.383256,-0.367904,93.75,0.097423,12.2147,0.7382
10075,0.000130,0.222973,791.17,977.27,2062.50,0.462346,0.121569,0.326560,0.797531,0.259123,-0.473259,-0.598186,-0.311769,140.62,0.076043,9.9194,0.7344
10080,0.000145,0.209792,885.62,963.65,2203.12,0.549420,0.094118,-0.225514,0.535327,0.494388,-0.282194,-0.367626,-0.154382,281.25,0.052085,6.6370,0.6025
10085,0.000108,0.163470,819.60,956.45,2062.50,0.499743,0.160784,0.270226,0.695723,0.072657,-0.345487,-0.424244,-0.268875,140.62,0.064362,10.0993,0.6963
10091,0.000096,0.126199,947.66,1059.43,2484.38,0.506098,0.247059,0.411945,0.691939,-0.176414,-0.471648,-0.442675,-0.013146,140.62,0.070669,14.4149,0.6856
10096,0.000134,0.167190,1089.10,1139.30,2718.75,0.608698,0.133333,0.387006,0.558177,-0.213113,-0.644529,-0.350426,0.262885,140.62,0.043448,9.2976,0.6263
10101,0.000103,0.352323,1010.55,1069.05,2484.38,0.585892,0.200000,-0.102840,0.469686,0.396003,-0.603159,-0.265791,0.106100,93.75,0.039091,6.8469,0.5654
10107,0.000108,0.185813,953.68,1013.03,2296.88,0.535865,0.168627,-0.075802,0.504249,0.272635,-0.486802,-0.179237,-0.035043,187.50,0.047044,8.1362,0.5797
10112,0.000090,0.186725,978.02,1022.16,2343.75,0.576742,0.258824,-0.276983,0.773446,0.239684,-0.467260,-0.263886,-0.005001,234.38,0.047088,9.3562,0.5945
10117,0.000084,0.213069,1201.62,1150.70,2718.75,0.638516,0.329412,-0.075219,0.497965,-0.124104,-0.479171,-0.227099,0.407627,93.75,0.032100,7.3570,0.5302
10123,0.000108,0.204726,1251.16,1159.07,2671.88,0.658765,0.282353,0.060097,0.368783,-0.256261,-0.444883,-0.216687,0.488950,93.75,0.029304,6.5974,0.5196
10128,0.000097,0.278511,1247.50,1062.03,2671.88,0.732456,0.290196,-0.549141,0.229488,0.053463,-0.067781,-0.033680,0.367653,93.75,0.025239,5.0512,0.4190
10133,0.000094,0.194046,1181.60,1062.42,2718.75,0.692248,0.215686,-0.356230,0.164543,0.046145,-0.078035,-0.004465,0.228042,187.50,0.024421,5.0169,0.4483
10139,0.000101,0.193349,1187.22,1058.87,2718.75,0.667420,0.176471,-1.189162,0.100960,0.595057,0.077318,0.090426,0.325399,281.25,0.021007,4.7894,0.3204
10144,0.000092,0.249390,1183.88,1032.89,2531.25,0.666195,0.254902,-1.669986,0.373677,0.818234,-0.190687,0.328923,0.339840,281.25,0.041234,9.0581,0.2724
10149,0.000072,0.253071,1298.11,1054.90,2671.88,0.680952,0.360784,-1.679070,0.050999,0.802637,-0.070381,0.321759,0.574056,281.25,0.040290,7.9430,0.2206
10155,0.000093,0.197669,1418.55,1076.42,2812.50,0.738242,0.219608,-1.349003,-0.072822,0.514072,-0.103847,0.228823,0.782776,328.12,0.026193,5.6944,0.2285
10160,0.000077,0.217618,1352.98,1108.21,2859.38,0.694775,0.313726,-0.920171,0.284775,0.384997,-0.493135,0.103119,0.640414,234.38,0.021924,4.8184,0.3342
10165,0.000118,0.269062,1311.07,1071.02,2765.62,0.722690,0.156863,-0.843258,0.200079,0.280098,-0.175668,0.085910,0.452838,281.25,0.035080,7.1366,0.3564
10171,0.000096,0.296854,1139.77,1031.27,2484.38,0.642515,0.200000,-0.609697,0.351469,0.288773,-0.183037,-0.025574,0.178066,281.25,0.038103,6.4475,0.4488
10176,0.000101,0.197687,1252.88,1095.37,2718.75,0.695579,0.227451,-0.858800,0.310591,0.400567,-0.178491,-0.061784,0.387918,234.38,0.043322,7.2516,0.3924
10181,0.000067,0.244264,1323.33,1086.32,2812.50,0.720867,0.341176,-1.348426,0.116394,0.421010,0.263036,0.007469,0.540517,281.25,0.040146,6.4616,0.2911
10187,0.000087,0.160371,1361.13,1003.15,2625.00,0.760733,0.231373,-1.389526,-0.239765,0.178947,0.438098,0.401307,0.610938,281.25,0.022468,4.2089,0.2107
10192,0.000111,0.204044,1516.05,1040.06,2906.25,0.800341,0.243137,-1.399594,-0.475681,0.066774,0.444066,0.580083,0.784353,1078.12,0.012987,2.6939,0.1652
10197,0.000108,0.316246,1241.71,1024.86,2671.88,0.695078,0.172549,-1.363010,0.080081,0.412905,0.237160,0.275892,0.356971,281.25,0.032881,5.3569,0.2773
10203,0.000096,0.213340,1225.79,1009.73,2625.00,0.713020,0.243137,-1.349304,0.064676,0.382556,0.356691,0.214523,0.330858,281.25,0.042960,7.0443,0.2860
10208,0.000108,0.232360,1267.61,1020.67,2625.00,0.721744,0.207843,-0.978019,0.018288,0.248433,0.221130,0.061734,0.428435,328.12,0.038022,5.7706,0.3263
10213,0.000087,0.188840,1325.64,1052.25,2718.75,0.732268,0.321569,-1.060517,0.033518,0.413690,-0.127791,0.147508,0.593592,328.12,0.041330,6.5266,0.2923
10219,0.000080,0.171477,1433.99,1066.45,2812.50,0.739485,0.290196,-1.547624,0.025824,0.457716,-0.037818,0.318522,0.783380,281.25,0.031684,5.3342,0.2122
10224,0.000089,0.237554,1543.58,1125.52,3046.88,0.771745,0.337255,-0.761824,-0.070870,-0.116894,-0.017837,0.169072,0.798353,187.50,0.017176,3.2194,0.2890
10229,0.000123,0.259182,1574.55,1152.94,3000.00,0.753804,0.137255,-0.851029,-0.057146,0.073663,0.109327,-0.110163,0.835347,281.25,0.019231,3.7425,0.3065
10235,0.000125,0.359190,1303.18,1063.53,2812.50,0.738718,0.196078,-1.465870,0.111865,0.508467,0.324707,-0.030094,0.550927,281.25,0.040089,5.8231,0.2814
10240,0.000105,0.250050,1277.55,987.66,2390.62,0.728457,0.207843,-1.639339,0.258314,0.460034,0.013892,0.382316,0.524782,234.38,0.053159,6.9444,0.2416
10245,0.000181,0.222855,1464.03,1075.99,2765.62,0.715408,0.113725,-1.085971,0.329521,0.103012,-0.317284,0.185143,0.785580,234.38,0.053654,7.0951,0.2966
10251,0.000271,0.341064,1438.36,1070.70,2625.00,0.752149,0.047059,-1.077213,0.244459,0.296652,-0.319709,0.219962,0.635850,234.38,0.064083,6.6629,0.3006
10256,0.000464,0.411573,1206.81,1025.56,2484.38,0.615618,0.062745,-0.781247,0.542443,0.341462,-0.592049,0.101913,0.387478,234.38,0.135199,9.1876,0.4100
10261,0.000476,0.332744,973.60,970.99,2343.75,0.571968,0.019608,-0.754679,0.666658,0.686817,-0.478772,-0.180741,0.060717,234.38,0.226150,11.5883,0.5040
10267,0.000335,0.212277,903.32,951.83,2203.12,0.524882,0.031373,-0.659566,0.876334,0.572766,-0.554481,-0.242738,0.007685,234.38,0.263138,12.7919,0.5562
10272,0.000559,0.171798,914.99,915.70,2109.38,0.513117,0.007843,-0.647803,0.754047,0.349581,-0.311380,-0.032558,-0.111887,187.50,0.249189,12.1501,0.5313
10277,0.000592,0.202039,766.79,892.42,1968.75,0.425186,0.031373,-0.407332,0.886479,0.660419,-0.511685,-0.373585,-0.254295,187.50,0.280705,13.4048,0.6350
10283,0.000405,0.170740,721.99,872.16,1828.12,0.359692,0.007843,-0.252395,0.983607,0.686411,-0.672399,-0.479322,-0.265903,187.50,0.338066,15.6406,0.6766
10288,0.000444,0.130315,687.86,830.02,1734.38,0.377901,0.070588,-0.414118,0.944377,0.837095,-0.404103,-0.626804,-0.336447,187.50,0.297430,14.5804,0.6785
10293,0.000360,0.110512,807.47,900.76,2062.50,0.444802,0.047059,-0.495278,0.736388,0.735450,-0.454243,-0.484156,-0.038161,187.50,0.237234,12.8026,0.5943
10299,0.000425,0.155907,858.14,907.75,2109.38,0.482702,0.039216,-0.623197,0.528746,0.725180,-0.178849,-0.402367,-0.049513,187.50,0.201944,10.1203,0.5446
