 === KEY_DUMP_BEGIN key=C4 mode=noise files=10 ===
----- BEGIN /raw_noise_C4_r01_50748.csv (17574 bytes) -----
#BEGIN {"ver":4,"type":"keypress","mode":"noise","key":"C4","rep":1,"fs_hz":48000,"hop":256,"n_fft":1024,"fmin":50.0,"fmax":3500.0,"pre_ms":60,"lead_ms":150,"post_ms":400,"stored_pre_ms":210,"ms_per_frame":5.33333,"t_ms":50748}
ms_from_event,rms,flux,centroid_hz,spread_hz,rolloff85_hz,flatness,zcr,band0,band1,band2,band3,band4,band5,peak_hz,peak_mag,peak_ratio,low_dom
-53,0.000436,0.100453,860.89,871.21,1781.25,0.405829,0.039216,-1.187288,0.110062,1.013399,0.375368,-0.149325,-0.162217,375.00,0.231762,12.4089,0.4054
-48,0.000570,0.183803,934.47,896.92,2109.38,0.485292,0.043137,-1.442058,-0.076479,1.003355,0.554690,-0.070909,0.031403,375.00,0.229407,11.0780,0.3231
-43,0.000616,0.218017,875.22,883.20,1781.25,0.415923,0.043137,-1.074525,0.163943,0.876722,0.438838,-0.268299,-0.136679,375.00,0.244671,9.8480,0.4371
-37,0.000666,0.220657,855.33,879.19,1734.38,0.405571,0.031373,-0.891709,0.366600,0.697060,0.315105,-0.236928,-0.250128,187.50,0.244649,8.2183,0.4952
-32,0.000698,0.154220,867.20,859.47,1828.12,0.382972,0.027451,-0.787201,0.334995,0.502343,0.405082,-0.202615,-0.252603,187.50,0.284747,8.9805,0.5004
-27,0.000687,0.111483,904.72,873.07,2156.25,0.409592,0.031373,-0.946407,0.241310,0.543315,0.494949,-0.232501,-0.100666,562.50,0.292622,8.8485,0.4536
-21,0.000699,0.132707,852.11,813.74,1734.38,0.402383,0.011765,-0.807461,0.169685,0.568474,0.581989,-0.174170,-0.338518,562.50,0.310708,9.0151,0.4844
-16,0.000702,0.135114,810.55,767.60,1500.00,0.426305,0.023529,-0.620917,0.107538,0.584520,0.609339,-0.144733,-0.535746,562.50,0.305700,8.6344,0.5209
-11,0.000712,0.108551,836.44,802.06,1593.75,0.416616,0.023529,-0.698773,-0.007053,0.702352,0.579804,-0.145352,-0.430978,375.00,0.314629,8.8014,0.4838
-5,0.000907,0.145116,835.49,812.94,1687.50,0.409254,0.027451,-0.794659,-0.003683,0.855105,0.532501,-0.269184,-0.320080,375.00,0.380397,10.1290,0.4739
0,0.001525,0.190946,750.51,766.46,1453.12,0.389987,0.007843,-0.674764,0.251617,0.905620,0.407912,-0.308944,-0.581441,375.00,0.425608,10.2524,0.5581
5,0.008447,0.700902,908.10,792.47,1781.25,0.574754,0.023529,-0.367081,-0.094996,0.165819,0.601533,0.097479,-0.402754,140.62,0.735362,5.4877,0.4804
11,0.008795,0.614757,837.00,723.65,1546.88,0.478688,0.019608,-0.812617,-0.036451,0.564551,0.878255,0.007349,-0.601087,515.62,2.804044,8.0881,0.4681
16,0.008641,0.279550,736.12,633.30,1265.62,0.317518,0.023529,-1.461129,0.170168,1.050873,1.170892,-0.025753,-0.905051,515.62,5.146320,13.6205,0.4551
21,0.006655,0.063283,749.93,653.76,1312.50,0.266552,0.019608,-1.537889,0.132527,1.097288,1.208800,-0.047009,-0.853717,515.62,5.470581,16.6240,0.4373
27,0.007025,0.039687,773.47,645.65,1312.50,0.271202,0.019608,-1.481921,-0.183215,1.125017,1.355998,-0.018410,-0.797469,515.62,5.166976,17.7309,0.3954
32,0.006793,0.046002,811.51,654.01,1500.00,0.273069,0.023529,-2.154483,-0.196604,1.217112,1.531116,0.259821,-0.656961,515.62,4.806140,18.1746,0.2735
37,0.005666,0.096679,834.09,664.64,1500.00,0.268375,0.031373,-1.565862,-0.326727,0.986711,1.370106,0.251590,-0.715818,515.62,4.439581,16.6436,0.3287
43,0.006194,0.092550,851.56,647.40,1500.00,0.287097,0.019608,-1.692329,-0.537706,0.991304,1.493656,0.411522,-0.666447,515.62,4.094914,15.4126,0.2714
48,0.005209,0.092403,879.44,635.31,1546.88,0.275243,0.035294,-1.863699,-0.467461,0.941007,1.522540,0.570714,-0.703100,515.62,3.597170,13.6053,0.2499
53,0.004617,0.097574,856.62,633.95,1500.00,0.272276,0.023529,-1.418490,-0.165039,0.737417,1.294732,0.425971,-0.874591,515.62,2.984169,11.2674,0.3618
59,0.004619,0.096351,864.09,660.93,1546.88,0.301268,0.031373,-1.672510,0.111761,0.741806,1.158315,0.396627,-0.735998,515.62,2.571026,9.9312,0.3519
64,0.004067,0.041912,907.74,691.51,1781.25,0.316102,0.027451,-1.795127,-0.025707,0.771055,1.168823,0.422570,-0.541615,515.62,2.413738,10.3978,0.2992
69,0.003799,0.039195,887.17,700.49,1781.25,0.298661,0.031373,-2.190024,0.172451,0.936523,1.170762,0.462017,-0.551729,515.62,2.225823,10.5135,0.2761
75,0.003437,0.183024,906.13,728.23,1828.12,0.427322,0.031373,-2.257389,0.184500,0.953070,1.048062,0.453291,-0.381534,515.62,1.722628,7.5470,0.2550
80,0.002830,0.246933,994.60,813.29,1921.88,0.571995,0.027451,-2.141136,0.058726,0.873436,0.802361,0.455053,-0.048440,234.38,1.354467,5.8387,0.2237
85,0.003028,0.152301,906.19,757.09,1828.12,0.468831,0.039216,-1.544213,0.229292,0.794899,0.819182,0.219903,-0.519063,281.25,1.156044,6.3428,0.3757
91,0.002731,0.082152,833.92,694.55,1828.12,0.240423,0.035294,-2.042142,0.445729,1.034605,1.019894,0.211518,-0.669604,281.25,1.197764,8.0845,0.3614
96,0.002376,0.048032,877.43,749.03,1828.12,0.268264,0.043137,-1.906817,0.453639,0.870861,0.909472,0.170747,-0.497901,281.25,1.208305,8.6340,0.3629
101,0.003123,0.063108,910.04,781.33,1828.12,0.301630,0.015686,-1.667881,0.309852,0.848409,0.805550,0.136024,-0.431954,281.25,1.166679,9.0784,0.3703
107,0.002225,0.185779,788.25,762.16,1828.12,0.267447,0.035294,-0.739346,0.592566,0.589079,0.493807,-0.164116,-0.771989,234.38,1.290679,9.2185,0.5974
112,0.001970,0.068839,796.19,761.94,1828.12,0.290685,0.039216,-0.667922,0.552390,0.529450,0.479555,-0.214863,-0.678611,234.38,1.206413,8.7098,0.5960
117,0.001971,0.042598,930.86,782.08,1875.00,0.355055,0.039216,-1.083944,0.219481,0.516395,0.692345,0.059311,-0.403588,281.25,0.922471,8.1888,0.4353
123,0.001599,0.136206,952.22,804.12,1968.75,0.389123,0.027451,-1.255788,0.289793,0.489774,0.625907,0.117937,-0.267624,234.38,0.771206,6.7643,0.3994
128,0.001772,0.099621,1028.23,828.96,2062.50,0.348174,0.043137,-1.901749,0.255238,0.643991,0.639996,0.232382,0.130142,281.25,0.658901,6.0201,0.2681
133,0.001382,0.081468,1036.82,846.15,2109.38,0.393381,0.039216,-1.636764,0.177909,0.617673,0.579923,0.178986,0.082272,281.25,0.627290,6.4514,0.2973
139,0.001626,0.162056,957.50,841.60,2062.50,0.398932,0.027451,-1.196047,0.286380,0.657034,0.281528,0.022368,-0.051263,234.38,0.670493,6.6310,0.3916
144,0.001363,0.040727,983.61,839.89,2062.50,0.430558,0.019608,-1.316605,0.110183,0.751182,0.431420,0.065991,-0.042170,281.25,0.560701,6.5371,0.3509
149,0.001429,0.117842,979.04,841.85,2062.50,0.449989,0.019608,-1.837589,0.313123,0.840515,0.472785,0.181701,0.029465,234.38,0.624611,7.2065,0.2957
155,0.001438,0.118077,912.19,813.06,1968.75,0.432565,0.023529,-1.382927,0.255792,0.806597,0.433804,0.058681,-0.171948,375.00,0.568036,6.4944,0.3759
160,0.001360,0.087640,927.43,799.72,2015.62,0.414711,0.031373,-1.220148,-0.159604,0.833602,0.665445,-0.000576,-0.118720,375.00,0.647327,8.4524,0.3475
165,0.001486,0.132663,886.76,821.25,2015.62,0.380128,0.031373,-0.856616,-0.009628,0.760877,0.463951,-0.214779,-0.143807,375.00,0.683889,9.0784,0.4369
171,0.001316,0.113166,837.53,797.85,1828.12,0.368412,0.031373,-0.842898,0.216701,0.763950,0.286604,-0.073907,-0.350449,375.00,0.690646,9.6316,0.4748
176,0.000860,0.128069,834.13,804.48,1875.00,0.358185,0.039216,-0.862701,0.394820,0.714258,0.166627,-0.124383,-0.288621,375.00,0.620882,8.6842,0.4931
181,0.000928,0.031469,834.62,799.83,1828.12,0.360714,0.023529,-0.785372,0.436632,0.657383,0.126760,-0.102399,-0.333003,187.50,0.538252,9.1025,0.5108
187,0.001028,0.064503,869.22,854.36,1968.75,0.407259,0.011765,-0.379947,0.425958,0.394205,-0.073677,-0.124315,-0.242224,187.50,0.466289,10.4602,0.5514
192,0.000558,0.242397,822.45,856.29,1968.75,0.419449,0.047059,-0.203225,0.699133,0.214930,-0.193330,-0.186243,-0.331264,187.50,0.566452,11.5625,0.6240
197,0.000596,0.073945,875.66,863.93,1968.75,0.442377,0.062745,-0.227322,0.616846,-0.031150,-0.054689,0.010247,-0.313931,187.50,0.459224,10.9874,0.5858
203,0.000704,0.044502,937.07,859.92,2015.62,0.452026,0.043137,-0.254835,0.431493,-0.123872,0.098223,0.154041,-0.305050,140.62,0.334834,10.1475,0.5409
208,0.000476,0.133275,870.66,815.06,1828.12,0.367665,0.027451,-0.306808,0.510814,0.062509,0.036182,0.201780,-0.504477,187.50,0.316253,9.5347,0.5630
213,0.000289,0.114467,948.11,855.86,2015.62,0.393898,0.058824,-0.511100,0.530017,-0.064706,0.051363,0.296781,-0.302354,187.50,0.313472,10.2401,0.5031
219,0.000446,0.052650,1079.55,862.50,2062.50,0.476889,0.019608,-0.804956,0.342959,-0.242589,0.163096,0.598633,-0.057143,187.50,0.214784,9.2653,0.3771
224,0.000394,0.128097,963.63,845.07,2062.50,0.404790,0.054902,-0.536844,0.362958,0.005871,0.047724,0.363960,-0.243668,187.50,0.187807,8.5099,0.4633
229,0.000528,0.166050,893.92,798.71,1828.12,0.392437,0.031373,-0.289679,0.332869,-0.035696,0.140813,0.312708,-0.461016,140.62,0.188577,8.5939,0.5239
235,0.000412,0.185165,870.35,842.41,1828.12,0.396726,0.070588,-0.113960,0.529760,-0.035136,-0.025338,0.092556,-0.447882,140.62,0.236206,9.9489,0.5952
240,0.000404,0.154295,780.58,782.92,1781.25,0.378976,0.011765,-0.209370,0.664964,0.257904,-0.048575,0.132468,-0.797391,187.50,0.239845,9.4539,0.6365
245,0.000483,0.042018,850.37,814.86,1828.12,0.429969,0.023529,-0.110290,0.466207,0.102789,0.058211,0.210871,-0.727788,140.62,0.209095,10.1382,0.6074
251,0.000483,0.153404,852.01,872.54,1828.12,0.460234,0.015686,0.003479,0.674384,-0.239454,-0.030525,0.105683,-0.513566,187.50,0.238138,11.9382,0.6325
256,0.000211,0.180157,770.65,850.52,1828.12,0.424627,0.082353,0.096353,0.845511,-0.022535,-0.261294,0.008768,-0.666803,187.50,0.289147,12.8585,0.6900
261,0.000314,0.082113,836.82,883.23,1828.12,0.432736,0.058824,-0.040599,0.661867,0.194443,-0.217114,-0.034084,-0.564512,234.38,0.167835,8.7979,0.6479
267,0.000404,0.150576,923.70,863.52,1875.00,0.450898,0.098039,-0.671695,0.507894,0.481523,-0.008559,0.083768,-0.392931,234.38,0.118631,7.2224,0.5182
272,0.000465,0.177120,882.90,842.68,1828.12,0.442642,0.031373,-0.629272,0.540520,0.413052,0.122708,0.055601,-0.502610,281.25,0.155279,8.9965,0.5447
277,0.000401,0.276988,779.41,803.58,1828.12,0.380031,0.011765,-0.903728,0.842933,0.859126,-0.140105,0.019242,-0.677468,234.38,0.240985,11.8432,0.5741
283,0.000469,0.148385,863.63,859.27,1875.00,0.447753,0.043137,-1.145987,0.851683,0.811478,-0.132797,0.028786,-0.413163,234.38,0.283191,13.9564,0.5113
288,0.000518,0.192932,910.88,898.31,2015.62,0.517582,0.023529,-1.124417,0.623470,0.722522,-0.014213,-0.052984,-0.154379,234.38,0.252524,12.3792,0.4634
293,0.000711,0.310955,936.24,925.17,2109.38,0.475835,0.023529,-0.962679,0.565883,0.546873,-0.020396,-0.051536,-0.078145,187.50,0.275209,10.9487,0.4667
299,0.000634,0.246627,959.60,936.03,2015.62,0.486884,0.043137,-0.579131,0.731862,0.162312,-0.283277,0.099657,-0.131423,187.50,0.389508,13.3818,0.5230
304,0.000648,0.301654,857.95,908.17,1968.75,0.418027,0.054902,-0.618278,0.745802,0.650178,-0.267883,-0.260183,-0.249634,187.50,0.352473,9.6774,0.5790
309,0.000874,0.185646,922.09,927.63,2203.12,0.486698,0.047059,-0.562383,0.411795,0.521212,0.138074,-0.334504,-0.174193,187.50,0.262851,7.5725,0.5446
315,0.000549,0.240508,798.38,891.02,1968.75,0.396648,0.023529,-0.527134,0.753435,0.682557,-0.020347,-0.626382,-0.262130,187.50,0.374756,9.6704,0.6359
320,0.000680,0.170113,863.06,858.49,1921.88,0.407816,0.047059,-0.985517,0.507518,0.705943,0.219766,-0.208974,-0.238735,187.50,0.343312,8.5431,0.4962
325,0.000898,0.170169,920.27,893.53,1968.75,0.485842,0.015686,-0.565043,0.187499,0.423090,0.348469,-0.169271,-0.224744,375.00,0.258045,7.0483,0.5021
331,0.000674,0.251680,866.64,913.97,1921.88,0.397271,0.054902,-0.368937,0.344726,0.605809,0.084106,-0.377730,-0.287974,375.00,0.349203,8.0269,0.5795
336,0.001127,0.203338,989.19,936.31,2343.75,0.481492,0.019608,-0.901731,0.016714,0.646349,0.443751,-0.254964,0.049880,375.00,0.364170,7.8844,0.4158
341,0.000814,0.209531,1007.13,935.06,2343.75,0.469861,0.039216,-1.418326,0.157955,0.800329,0.460133,-0.098484,0.098393,375.00,0.370598,7.0799,0.3475
347,0.000980,0.165352,970.84,901.27,2250.00,0.445924,0.023529,-1.049965,-0.074594,0.792660,0.521105,-0.211939,0.022733,375.00,0.434277,7.9871,0.3852
352,0.000785,0.131771,1015.86,906.49,2296.88,0.482530,0.031373,-1.170015,-0.025158,0.757169,0.377272,-0.161227,0.221961,375.00,0.445026,8.3942,0.3480
357,0.000947,0.068094,978.38,893.02,2343.75,0.452714,0.039216,-1.123591,-0.041566,0.727822,0.495080,-0.219923,0.162177,375.00,0.411676,8.5581,0.3650
363,0.000899,0.158418,912.35,862.47,2062.50,0.458901,0.031373,-0.646633,0.138850,0.507137,0.409604,-0.317522,-0.091435,562.50,0.359025,7.3473,0.4876
368,0.000805,0.138317,854.00,823.32,1921.88,0.404247,0.039216,-0.733795,0.212482,0.619640,0.536920,-0.340106,-0.295142,562.50,0.392255,8.1798,0.5142
373,0.000979,0.092438,914.66,846.39,2062.50,0.440219,0.011765,-0.902292,0.097773,0.585738,0.651996,-0.340836,-0.092378,562.50,0.399738,9.2244,0.4537
379,0.000633,0.161988,844.91,837.61,1968.75,0.429246,0.031373,-0.822019,0.273054,0.695973,0.645219,-0.578141,-0.214085,562.50,0.393086,8.4653,0.5304
384,0.000939,0.088807,927.36,868.73,2109.38,0.452637,0.019608,-1.195454,0.244795,0.736082,0.560199,-0.252519,-0.093103,562.50,0.344820,8.0954,0.4249
389,0.000723,0.135181,927.27,894.43,2156.25,0.432862,0.019608,-0.975941,0.353398,0.677301,0.395192,-0.327619,-0.122332,187.50,0.294787,6.7309,0.4784
395,0.000660,0.140429,824.24,864.91,1875.00,0.421633,0.035294,-0.653106,0.626654,0.599915,0.157423,-0.387002,-0.343884,187.50,0.402745,9.7414,0.5872
400,0.000670,0.097826,839.60,889.23,1968.75,0.463925,0.031373,-0.398689,0.529246,0.532328,0.046576,-0.480223,-0.229239,187.50,0.315400,8.9985,0.6035

----- END /raw_noise_C#4_r04_112796.csv -----
----- BEGIN /raw_noise_C#4_r05_114663.csv (17554 bytes) -----
#BEGIN {"ver":4,"type":"keypress","mode":"noise","key":"C#4","rep":5,"fs_hz":48000,"hop":256,"n_fft":1024,"fmin":50.0,"fmax":3500.0,"pre_ms":60,"lead_ms":150,"post_ms":400,"stored_pre_ms":210,"ms_per_frame":5.33333,"t_ms":114663}
ms_from_event,rms,flux,centroid_hz,spread_hz,rolloff85_hz,flatness,zcr,band0,band1,band2,band3,band4,band5,peak_hz,peak_mag,peak_ratio,low_dom
-208,0.000591,0.110532,873.74,659.73,1359.38,0.353858,0.054902,-0.829904,0.270568,0.025589,0.850849,0.672146,-0.989247,187.50,0.266012,7.3475,0.4698
-203,0.000572,0.080321,844.86,655.77,1359.38,0.325725,0.039216,-0.781142,0.272696,0.159896,0.754441,0.645661,-1.051553,187.50,0.238765,7.1093,0.4872
-197,0.000584,0.118480,851.16,650.98,1312.50,0.378738,0.031373,-1.020964,0.167442,0.250540,0.888762,0.638742,-0.924522,187.50,0.219164,6.6680,0.4295
-192,0.000524,0.123222,841.50,657.81,1312.50,0.369009,0.039216,-0.899102,0.154896,0.197933,0.904379,0.550407,-0.908512,187.50,0.219118,6.4675,0.4519
-187,0.000540,0.067111,831.98,676.41,1312.50,0.376054,0.039216,-0.830073,0.215327,0.241122,0.840308,0.448019,-0.914703,187.50,0.222807,6.9200,0.4815
-181,0.000543,0.102997,882.20,695.43,1359.38,0.411836,0.047059,-1.101969,0.169736,0.265699,0.821714,0.621481,-0.776661,187.50,0.216648,6.6618,0.4041
-176,0.000572,0.106132,878.89,681.47,1359.38,0.375336,0.047059,-1.093947,0.218672,0.298825,0.795081,0.639143,-0.857775,187.50,0.220431,6.8947,0.4186
-171,0.000572,0.111833,867.62,697.84,1359.38,0.374779,0.023529,-1.059426,0.290279,0.279496,0.758962,0.566654,-0.835965,187.50,0.239468,7.3786,0.4378
-165,0.000626,0.129885,844.93,683.26,1359.38,0.386705,0.031373,-0.875100,0.350619,0.284915,0.676024,0.512421,-0.948879,187.50,0.268092,7.9185,0.4890
-160,0.000595,0.134402,852.74,676.52,1453.12,0.418519,0.047059,-0.805128,0.361945,0.197815,0.627797,0.577502,-0.959931,187.50,0.286329,8.0197,0.4924
-155,0.000621,0.086550,836.62,675.97,1406.25,0.408789,0.054902,-0.913430,0.355710,0.265174,0.708485,0.409979,-0.825919,187.50,0.287084,8.1658,0.4823
-149,0.000575,0.077800,822.05,688.01,1453.12,0.380653,0.031373,-0.793923,0.365707,0.241373,0.719326,0.262325,-0.794807,187.50,0.287736,8.5950,0.5130
-144,0.000575,0.092010,841.53,731.03,1546.88,0.411070,0.039216,-0.817443,0.363587,0.308006,0.663726,0.173871,-0.691746,187.50,0.291145,8.7978,0.5080
-139,0.000627,0.082273,879.03,779.08,1640.62,0.436899,0.035294,-0.939880,0.350745,0.341250,0.574992,0.173493,-0.500600,187.50,0.289369,9.1123,0.4673
-133,0.000537,0.127901,860.39,756.54,1593.75,0.413729,0.015686,-0.808853,0.350798,0.343169,0.485596,0.303265,-0.673975,187.50,0.300961,9.0389,0.4891
-128,0.000625,0.087346,816.06,735.48,1593.75,0.380018,0.062745,-0.630850,0.397388,0.377635,0.411333,0.238026,-0.793531,187.50,0.297619,9.4723,0.5402
-123,0.000660,0.131544,812.57,716.87,1546.88,0.396862,0.039216,-0.745416,0.367655,0.396994,0.536330,0.199044,-0.754608,187.50,0.287116,9.1976,0.5222
-117,0.000768,0.180653,804.21,692.87,1593.75,0.376658,0.031373,-0.746919,0.356348,0.380911,0.683994,0.204808,-0.879142,187.50,0.311118,8.8131,0.5354
-112,0.000818,0.156863,811.66,696.14,1593.75,0.368103,0.023529,-0.725825,0.430561,0.278249,0.706774,0.217790,-0.907549,187.50,0.356311,9.3084,0.5492
-107,0.000867,0.160491,757.55,655.21,1453.12,0.332254,0.027451,-0.751148,0.475841,0.383806,0.849905,0.041023,-0.999427,187.50,0.388233,9.6089,0.5846
-101,0.000937,0.101546,737.28,655.29,1500.00,0.326257,0.047059,-0.656864,0.547523,0.372354,0.818801,-0.059946,-1.021867,187.50,0.417533,10.2523,0.6192
-96,0.000902,0.140190,696.96,627.52,1265.62,0.306645,0.019608,-0.516363,0.577653,0.407776,0.821760,-0.175999,-1.114827,187.50,0.441327,10.2832,0.6629
-91,0.000918,0.107961,686.49,615.62,1171.88,0.290670,0.015686,-0.521356,0.621073,0.427357,0.864183,-0.139342,-1.251915,187.50,0.483261,10.9426,0.6782
-85,0.000943,0.096366,668.47,699.00,1218.75,0.334033,0.039216,-0.305299,0.768995,0.396864,0.530157,-0.384298,-1.006420,187.50,0.543573,13.3819,0.7165
-80,0.000975,0.138094,634.38,683.86,1125.00,0.309066,0.031373,-0.206695,0.855166,0.346177,0.441641,-0.392225,-1.044063,187.50,0.607536,15.0976,0.7393
-75,0.001020,0.106249,658.54,719.97,1546.88,0.325015,0.007843,-0.186673,0.945714,0.320954,0.175869,-0.195434,-1.060431,187.50,0.643059,16.7499,0.7325
-69,0.001057,0.125138,688.99,759.07,1687.50,0.333671,0.003922,-0.086700,0.981120,0.066713,0.100111,-0.153228,-0.908017,187.50,0.655162,17.3692,0.7267
-64,0.001051,0.091224,676.26,749.96,1687.50,0.316028,0.007843,0.009930,1.003923,0.021919,0.066515,-0.055432,-1.046855,187.50,0.664990,17.7408,0.7423
-59,0.001067,0.125363,641.70,731.07,1640.62,0.302319,0.015686,0.072304,1.040791,0.069410,0.030154,-0.167986,-1.044672,187.50,0.695468,18.4201,0.7619
-53,0.000968,0.085658,637.47,748.48,1640.62,0.311894,0.031373,0.013549,1.033368,0.218003,-0.079827,-0.288015,-0.897077,187.50,0.707547,18.8414,0.7532
-48,0.000944,0.145591,663.32,759.84,1640.62,0.331565,0.015686,-0.003497,0.909155,0.159723,0.144495,-0.377579,-0.832298,187.50,0.682720,16.6352,0.7423
-43,0.000821,0.095849,696.80,786.94,1734.38,0.335097,0.007843,-0.030180,0.797749,0.204064,0.156816,-0.427770,-0.700679,187.50,0.620592,15.0234,0.7207
-37,0.000785,0.068266,679.68,772.27,1687.50,0.327161,0.007843,-0.132544,0.809152,0.397785,0.137256,-0.504711,-0.706938,187.50,0.538992,14.7075,0.7199
-32,0.000877,0.074872,745.38,811.99,1734.38,0.375022,0.007843,-0.339716,0.675760,0.379825,0.284539,-0.422874,-0.577534,187.50,0.470124,14.3802,0.6611
-27,0.000798,0.121092,729.14,817.45,1781.25,0.377963,0.003922,-0.172367,0.703691,0.306760,0.319886,-0.629233,-0.528739,187.50,0.469400,13.6372,0.6994
-21,0.001403,0.074479,675.98,795.79,1546.88,0.330538,0.007843,-0.078348,0.786335,0.370604,0.388667,-0.902201,-0.565058,187.50,0.513917,15.0292,0.7479
-16,0.001461,0.229613,597.44,771.79,1406.25,0.273289,0.007843,0.317603,1.008513,0.235785,0.073091,-0.878650,-0.756342,187.50,0.662869,16.5552,0.8147
-11,0.001411,0.239505,554.87,749.23,1218.75,0.271098,0.031373,0.563435,1.174652,0.106467,-0.176145,-0.824917,-0.843492,140.62,0.876270,17.8354,0.8460
-5,0.000902,0.070653,549.73,728.18,1171.88,0.262889,0.023529,0.488855,1.145995,0.167910,-0.119488,-0.765136,-0.918137,140.62,0.861690,17.6889,0.8401
0,0.001345,0.041515,558.86,732.18,1171.88,0.231329,0.003922,0.320091,1.091934,0.325506,-0.095259,-0.698075,-0.944196,187.50,0.753585,18.2094,0.8216
5,0.005191,0.573731,726.20,705.10,1546.88,0.405823,0.019608,-0.714524,0.471879,0.670860,0.654730,-0.170341,-0.912603,187.50,0.800558,9.2706,0.6035
11,0.003458,0.609183,816.40,684.45,1640.62,0.399253,0.023529,-1.647092,0.250153,0.891542,1.022661,0.317946,-0.835210,515.62,1.435321,6.6386,0.3918
16,0.003825,0.198224,849.86,682.52,1640.62,0.363382,0.019608,-1.300426,0.093256,0.750185,0.983156,0.393136,-0.919307,515.62,2.252654,10.2580,0.4157
21,0.003718,0.069482,865.22,706.50,1593.75,0.317572,0.027451,-0.860305,-0.032749,0.588501,0.944190,0.309099,-0.948736,515.62,2.286984,12.3264,0.4684
27,0.003917,0.098754,842.15,726.99,1593.75,0.316529,0.023529,-0.850078,0.090999,0.672715,0.873574,0.155149,-0.942360,515.62,2.184075,11.5421,0.5035
32,0.003657,0.146101,801.53,734.91,1593.75,0.333906,0.039216,-0.763878,0.328727,0.701232,0.716796,-0.002786,-0.980090,515.62,1.911341,9.9749,0.5680
37,0.003567,0.148354,796.13,719.92,1593.75,0.338466,0.027451,-1.054541,0.454098,0.822147,0.672426,0.104782,-0.998911,515.62,1.676731,8.6715,0.5366
43,0.002855,0.085933,852.66,715.65,1687.50,0.331775,0.039216,-1.175926,0.320257,0.764676,0.769326,0.227709,-0.906040,515.62,1.634186,8.7610,0.4778
48,0.002794,0.079574,885.08,726.04,1781.25,0.336710,0.043137,-1.476188,0.346938,0.780675,0.784133,0.373840,-0.809398,515.62,1.486199,8.3327,0.4141
53,0.003306,0.082992,947.99,764.80,1828.12,0.389946,0.027451,-1.722272,0.332603,0.813677,0.625840,0.543815,-0.593663,281.25,1.226463,7.5381,0.3385
59,0.002305,0.128795,956.90,758.26,1828.12,0.346656,0.031373,-1.139845,0.304383,0.513571,0.532794,0.429199,-0.640101,281.25,1.100019,6.7121,0.4226
64,0.002619,0.121178,885.94,733.03,1828.12,0.324184,0.031373,-1.095838,0.434305,0.556298,0.497115,0.339522,-0.731402,234.38,1.255918,7.4665,0.4663
69,0.002497,0.069686,912.41,693.61,1781.25,0.311677,0.031373,-1.065156,0.232117,0.569822,0.620284,0.521330,-0.878397,281.25,1.089484,7.6270,0.4408
75,0.002222,0.165151,962.77,734.49,1828.12,0.445230,0.035294,-1.228363,0.190291,0.540131,0.552133,0.610074,-0.664265,234.38,0.962260,6.2575,0.3794
80,0.002530,0.265224,1043.70,793.21,1921.88,0.590977,0.039216,-1.013561,0.139291,0.162106,0.450959,0.596749,-0.335543,234.38,0.840085,5.0838,0.3618
85,0.002118,0.147448,937.09,745.79,1828.12,0.470188,0.043137,-0.755770,0.263315,0.342953,0.433371,0.546166,-0.830034,234.38,0.776443,5.2833,0.4740
91,0.002225,0.176715,852.26,702.54,1734.38,0.330616,0.019608,-0.856735,0.487962,0.559823,0.478168,0.523436,-1.192654,234.38,1.033164,7.4964,0.5375
96,0.002163,0.124712,826.30,758.66,1734.38,0.361686,0.015686,-0.168441,0.510225,0.186165,0.268012,0.247013,-1.042974,140.62,0.850393,6.8835,0.6385
101,0.001038,0.131499,819.04,805.25,1781.25,0.355186,0.047059,-0.098688,0.660544,0.211199,-0.093523,0.235767,-0.915298,140.62,1.047432,8.7090,0.6504
107,0.002212,0.038995,912.98,812.47,1828.12,0.394353,0.015686,-0.447276,0.584922,0.183185,-0.020088,0.519715,-0.820458,187.50,0.822955,8.9173,0.5546
112,0.001819,0.109595,838.11,800.45,1828.12,0.371675,0.035294,-0.423741,0.764918,0.278516,-0.193346,0.377884,-0.804231,187.50,0.929895,10.5259,0.5948
117,0.001333,0.187290,829.75,811.08,1781.25,0.353745,0.011765,-0.058997,0.845103,-0.002940,-0.333023,0.390998,-0.841140,187.50,1.065099,10.8583,0.6498
123,0.001930,0.089082,933.43,856.26,1828.12,0.430545,0.003922,-0.223012,0.632442,-0.100832,-0.191896,0.384884,-0.501586,187.50,0.798487,9.8073,0.5654
128,0.002364,0.159627,892.95,867.81,1875.00,0.424599,0.023529,-0.374829,0.754194,0.084186,-0.281989,0.231101,-0.412663,187.50,0.968678,11.6397,0.5697
133,0.001752,0.212440,823.06,860.93,1828.12,0.366881,0.007843,0.201355,0.828889,-0.269392,-0.425853,0.122742,-0.457741,140.62,1.180554,13.2448,0.6643
139,0.001491,0.136358,724.84,812.63,1734.38,0.357993,0.015686,0.240848,0.962720,-0.113526,-0.416271,-0.004167,-0.669604,187.50,1.221186,13.8639,0.7188
144,0.001403,0.069039,756.19,791.36,1781.25,0.357188,0.023529,-0.047832,0.826793,0.050910,-0.241104,0.171994,-0.760762,187.50,1.034988,15.4505,0.6646
149,0.001545,0.072434,712.68,761.95,1640.62,0.323543,0.019608,0.043920,0.902331,0.057184,-0.130890,0.084278,-0.956823,187.50,0.867014,14.8203,0.7129
